request_id,user_id,department,team,model_provider,model_name,region,timestamp,tokens_input,tokens_output,total_tokens,cost_usd,latency_ms,status,prompt_category
5993,425,HR,Research,Google,gemini-pro,US,2024-10-25 02:53:00,823,449,1272,0.0608,1940,success,coding
5994,293,Sales,Analytics,Meta,llama-3-70b,Asia,2024-01-26 17:19:00,129,724,853,0.0333,1789,success,search
5995,156,Sales,Support,Meta,llama-3-70b,Asia,2024-09-03 18:02:00,766,1169,1935,0.0768,3459,success,analysis
5996,126,IT,Product,Google,gemini-pro,US,2024-06-12 19:48:00,526,54,580,0.0139,2464,success,search
5997,200,Sales,Data Engineering,OpenAI,gpt-4o,EU,2024-12-11 16:58:00,407,719,1126,0.0165,2706,success,summarization
5998,197,Sales,Support,Anthropic,claude-3-haiku,Asia,2024-03-30 13:54:00,612,468,1080,0.0187,3441,success,analysis
5999,465,Marketing,Product,OpenAI,gpt-4o-mini,US,2024-09-14 18:31:00,1094,172,1266,0.0212,2500,success,analysis
6000,338,HR,Research,Anthropic,claude-3-haiku,Asia,2024-03-25 17:29:00,1066,497,1563,0.0326,976,success,summarization
6001,126,Sales,Product,Meta,llama-3-70b,EU,2024-08-10 05:33:00,1467,948,2415,0.0983,1181,success,search
6002,223,Operations,Research,Google,gemini-pro,Asia,2024-12-26 16:40:00,890,907,1797,0.0834,2199,success,summarization
6003,61,Sales,Product,Anthropic,claude-3-haiku,Asia,2024-05-11 02:42:00,863,298,1161,0.0129,3494,success,summarization
6004,5,Finance,Product,Anthropic,claude-3-opus,US,2024-06-15 06:54:00,182,957,1139,0.043,2971,success,chat
6005,464,Finance,Data Engineering,Anthropic,claude-3-opus,US,2024-08-25 17:23:00,406,233,639,0.0077,2618,success,analysis
6006,239,HR,Analytics,Anthropic,claude-3-haiku,EU,2024-08-12 10:01:00,546,731,1277,0.0401,1679,success,coding
6007,154,IT,Product,Google,gemini-pro,Asia,2024-04-19 10:54:00,589,227,816,0.0114,129,success,coding
6008,208,Operations,Data Engineering,Anthropic,claude-3-haiku,US,2024-01-25 07:35:00,1282,1116,2398,0.0468,1955,success,summarization
6009,301,Sales,Analytics,Meta,llama-3-70b,EU,2024-07-14 04:05:00,1381,1160,2541,0.1152,1117,success,coding
6010,302,IT,Support,Google,gemini-pro,EU,2024-12-02 18:42:00,669,1099,1768,0.0737,1292,success,coding
6011,238,Marketing,Support,Google,gemini-pro,US,2024-05-20 09:02:00,1202,737,1939,0.0722,2912,success,chat
6012,58,Finance,Research,Meta,llama-3-70b,Asia,2024-11-14 12:48:00,634,448,1082,0.0304,1284,success,analysis
6013,428,Marketing,Analytics,Google,gemini-flash,US,2024-12-01 21:12:00,433,832,1265,0.0538,2725,success,chat
6014,36,Marketing,Product,Anthropic,claude-3-opus,US,2024-12-16 14:24:00,1099,618,1717,0.0441,3075,success,search
6015,312,HR,Analytics,Google,gemini-flash,EU,2024-09-11 03:01:00,1340,1072,2412,0.0555,166,success,chat
6016,115,IT,Support,Anthropic,claude-3-haiku,US,2024-08-25 23:31:00,1442,290,1732,0.0844,3121,success,summarization
6017,443,IT,Support,Google,gemini-flash,EU,2024-01-11 01:04:00,628,1051,1679,0.0401,2058,success,analysis
6018,111,Sales,Support,Meta,llama-3-70b,US,2024-09-23 10:42:00,459,862,1321,0.0647,2260,success,search
6019,189,IT,Research,Anthropic,claude-3-opus,EU,2024-02-04 09:34:00,870,1190,2060,0.0724,939,success,search
6020,442,Sales,Data Engineering,Meta,llama-3-70b,US,2024-07-23 20:06:00,326,132,458,0.0047,2039,success,coding
6021,331,Operations,Support,Meta,llama-3-8b,Asia,2024-11-10 17:46:00,806,202,1008,0.0427,1098,success,coding
6022,442,Finance,Research,OpenAI,gpt-4o-mini,Asia,2024-11-29 03:35:00,771,860,1631,0.0348,3494,success,search
6023,183,Finance,Analytics,Google,gemini-flash,EU,2024-03-03 04:11:00,183,1090,1273,0.0441,2903,success,analysis
6024,409,Finance,Support,Google,gemini-flash,Asia,2024-01-06 00:49:00,766,488,1254,0.0577,726,success,search
6025,442,Marketing,Support,Meta,llama-3-8b,US,2024-06-16 09:02:00,256,702,958,0.0288,3160,success,search
6026,26,Operations,Analytics,Meta,llama-3-70b,EU,2024-07-04 17:42:00,797,302,1099,0.0404,2811,success,summarization
6027,98,Finance,Data Engineering,Google,gemini-flash,Asia,2024-03-10 17:31:00,729,573,1302,0.0467,1977,error,search
6028,188,Operations,Product,Google,gemini-pro,Asia,2024-12-20 21:37:00,140,505,645,0.0132,825,success,coding
6029,80,Marketing,Research,OpenAI,gpt-3.5-turbo,EU,2024-05-15 00:09:00,1268,563,1831,0.0299,184,success,search
6030,341,Marketing,Support,Meta,llama-3-70b,US,2024-02-16 05:02:00,890,106,996,0.0137,2524,success,summarization
6031,82,Operations,Support,Anthropic,claude-3-opus,US,2024-12-10 20:04:00,1250,453,1703,0.0217,505,success,analysis
6032,225,Marketing,Support,Anthropic,claude-3-haiku,Asia,2024-01-11 11:09:00,70,720,790,0.0269,2477,success,search
6033,343,IT,Research,Anthropic,claude-3-opus,Asia,2024-09-03 11:46:00,1475,810,2285,0.107,993,success,analysis
6034,359,Sales,Analytics,OpenAI,gpt-4o,EU,2024-05-06 10:28:00,487,252,739,0.0217,2060,success,analysis
6035,253,Sales,Support,Google,gemini-flash,Asia,2024-06-11 14:19:00,558,646,1204,0.0256,1368,success,chat
6036,152,Finance,Support,OpenAI,gpt-3.5-turbo,EU,2024-03-11 04:48:00,1347,988,2335,0.037,1134,success,search
6037,461,Sales,Research,Meta,llama-3-8b,US,2024-11-03 02:30:00,238,989,1227,0.0487,2358,success,coding
6038,57,Finance,Analytics,Google,gemini-pro,EU,2024-10-28 16:50:00,1170,368,1538,0.0436,3122,success,chat
6039,146,Marketing,Research,OpenAI,gpt-3.5-turbo,EU,2024-06-17 08:29:00,1148,866,2014,0.0355,2317,success,coding
6040,126,IT,Product,OpenAI,gpt-3.5-turbo,Asia,2024-07-22 11:32:00,888,1086,1974,0.0939,3428,success,search
6041,48,Marketing,Analytics,Anthropic,claude-3-haiku,EU,2024-04-19 12:42:00,1008,1166,2174,0.0656,2489,success,analysis
6042,355,HR,Product,OpenAI,gpt-4o-mini,US,2024-01-28 01:12:00,413,754,1167,0.0146,237,error,coding
6043,489,Finance,Research,Google,gemini-flash,Asia,2024-08-28 02:23:00,1143,840,1983,0.0319,1843,success,search
6044,357,Finance,Product,Anthropic,claude-3-opus,Asia,2024-11-06 00:08:00,761,88,849,0.0165,2993,success,search
6045,377,Finance,Support,OpenAI,gpt-4o-mini,EU,2024-01-19 10:44:00,388,786,1174,0.0436,1573,success,summarization
6046,391,Sales,Research,Anthropic,claude-3-opus,Asia,2024-10-23 20:00:00,440,510,950,0.0126,873,success,coding
6047,211,HR,Product,OpenAI,gpt-4o-mini,EU,2024-07-01 18:40:00,221,47,268,0.0075,1792,success,summarization
6048,155,IT,Support,Google,gemini-flash,Asia,2024-10-30 06:36:00,330,860,1190,0.0389,1795,success,chat
6049,110,HR,Research,OpenAI,gpt-3.5-turbo,US,2024-12-16 17:36:00,467,313,780,0.0279,1464,success,summarization
6050,294,Sales,Support,Anthropic,claude-3-haiku,Asia,2024-06-19 04:26:00,270,38,308,0.0114,931,success,chat
6051,190,Sales,Data Engineering,Anthropic,claude-3-opus,Asia,2024-08-15 05:33:00,424,563,987,0.0359,1805,success,chat
6052,447,Sales,Product,Google,gemini-pro,US,2024-07-13 09:47:00,881,806,1687,0.0394,3087,success,chat
6053,306,Finance,Research,Meta,llama-3-70b,EU,2024-04-23 03:54:00,729,373,1102,0.043,1963,success,analysis
6054,33,Sales,Support,OpenAI,gpt-4o-mini,Asia,2024-02-22 03:43:00,197,878,1075,0.0485,1037,success,search
6055,61,Operations,Analytics,Anthropic,claude-3-opus,US,2024-05-31 16:42:00,1392,1013,2405,0.0788,2504,success,summarization
6056,58,Marketing,Support,Google,gemini-flash,Asia,2024-08-09 09:08:00,513,959,1472,0.0589,2295,error,analysis
6057,46,HR,Analytics,Google,gemini-flash,Asia,2024-01-07 23:53:00,776,1031,1807,0.0803,402,success,search
6058,127,HR,Analytics,Anthropic,claude-3-haiku,US,2024-12-02 19:05:00,53,807,860,0.0181,1163,success,analysis
6059,465,Operations,Data Engineering,OpenAI,gpt-4o-mini,US,2024-02-28 07:27:00,744,1172,1916,0.0935,3375,success,coding
6060,486,Sales,Research,Google,gemini-pro,US,2024-09-24 08:16:00,145,1196,1341,0.0481,3031,success,summarization
6061,346,HR,Analytics,Meta,llama-3-70b,US,2024-09-28 23:02:00,1206,306,1512,0.0735,145,success,summarization
6062,187,HR,Research,Anthropic,claude-3-haiku,EU,2024-06-03 12:15:00,896,924,1820,0.0591,1271,success,summarization
6063,153,Marketing,Product,Google,gemini-pro,Asia,2024-09-05 05:19:00,1163,262,1425,0.0698,150,success,analysis
6064,285,HR,Research,Anthropic,claude-3-opus,EU,2024-03-25 07:42:00,1467,480,1947,0.0723,2796,success,chat
6065,127,IT,Analytics,OpenAI,gpt-3.5-turbo,US,2024-03-25 18:52:00,927,612,1539,0.0234,827,success,summarization
6066,284,Operations,Research,Anthropic,claude-3-opus,US,2024-10-02 14:10:00,633,255,888,0.0441,1567,error,summarization
6067,470,Operations,Support,Anthropic,claude-3-opus,EU,2024-10-01 05:38:00,461,843,1304,0.0546,1830,success,chat
6068,204,Sales,Analytics,Anthropic,claude-3-opus,EU,2024-11-24 19:24:00,599,146,745,0.0334,2037,success,summarization
6069,489,HR,Research,Meta,llama-3-8b,EU,2024-10-06 23:43:00,400,348,748,0.0287,3087,success,analysis
6070,343,Finance,Product,Google,gemini-flash,US,2024-04-24 14:47:00,156,683,839,0.0193,2666,success,coding
6071,499,Sales,Product,Meta,llama-3-8b,EU,2024-03-24 23:16:00,1007,842,1849,0.0734,1160,success,search
6072,440,Sales,Data Engineering,Anthropic,claude-3-haiku,US,2024-01-15 07:25:00,314,937,1251,0.0494,701,success,chat
6073,51,Finance,Research,Google,gemini-flash,Asia,2024-03-17 16:13:00,267,359,626,0.0143,2356,success,chat
6074,158,Marketing,Data Engineering,Google,gemini-flash,US,2024-02-11 03:48:00,337,117,454,0.011,2283,success,search
6075,459,Operations,Data Engineering,Google,gemini-pro,US,2024-07-31 01:26:00,843,949,1792,0.0344,319,success,search
6076,301,Marketing,Support,Meta,llama-3-70b,US,2024-08-23 14:18:00,1240,351,1591,0.0614,1685,success,chat
6077,206,Sales,Data Engineering,Meta,llama-3-8b,Asia,2024-12-12 05:18:00,561,116,677,0.0086,2288,success,analysis
6078,212,IT,Product,Google,gemini-flash,Asia,2024-02-11 19:09:00,674,945,1619,0.0229,2529,success,coding
6079,347,IT,Research,Anthropic,claude-3-opus,EU,2024-11-17 21:33:00,1407,504,1911,0.064,129,success,coding
6080,344,Operations,Research,OpenAI,gpt-3.5-turbo,US,2024-07-26 09:33:00,971,623,1594,0.0549,594,error,analysis
6081,427,IT,Product,OpenAI,gpt-4o,EU,2024-12-20 08:08:00,437,902,1339,0.0666,729,success,summarization
6082,342,Operations,Support,Meta,llama-3-70b,Asia,2024-10-05 21:56:00,79,652,731,0.0214,906,error,chat
6083,221,IT,Analytics,Anthropic,claude-3-opus,Asia,2024-08-27 03:49:00,1360,1030,2390,0.0865,343,success,chat
6084,114,Finance,Analytics,Anthropic,claude-3-opus,Asia,2024-01-18 09:53:00,1229,402,1631,0.0392,2514,success,chat
6085,99,HR,Support,Google,gemini-flash,Asia,2024-04-10 16:02:00,1273,54,1327,0.0399,1865,error,search
6086,254,IT,Data Engineering,Anthropic,claude-3-haiku,EU,2024-10-10 00:12:00,907,1056,1963,0.0212,2592,error,coding
6087,358,HR,Data Engineering,Anthropic,claude-3-haiku,Asia,2024-10-11 14:33:00,69,835,904,0.0258,2275,success,search
6088,405,IT,Data Engineering,OpenAI,gpt-3.5-turbo,EU,2024-08-04 06:45:00,1365,910,2275,0.0731,1784,success,analysis
6089,205,Operations,Support,OpenAI,gpt-3.5-turbo,EU,2024-07-26 18:01:00,1157,539,1696,0.0226,2142,success,search
6090,31,HR,Research,OpenAI,gpt-3.5-turbo,EU,2024-11-29 12:51:00,828,1141,1969,0.0744,1978,success,coding
6091,335,Finance,Research,OpenAI,gpt-4o-mini,EU,2024-12-15 19:59:00,470,90,560,0.0268,2086,success,coding
6092,301,Marketing,Data Engineering,Anthropic,claude-3-opus,EU,2024-12-12 01:39:00,628,669,1297,0.0475,1395,success,coding
6093,103,IT,Research,Meta,llama-3-70b,US,2024-03-31 05:25:00,83,241,324,0.0075,2272,success,coding
6094,414,Marketing,Support,Meta,llama-3-8b,EU,2024-01-23 13:35:00,1193,923,2116,0.0305,1975,success,search
6095,141,IT,Data Engineering,Google,gemini-flash,Asia,2024-01-14 13:06:00,1382,441,1823,0.0909,3477,success,analysis
6096,91,IT,Product,Meta,llama-3-8b,US,2024-09-17 20:29:00,1236,693,1929,0.0223,1339,success,summarization
6097,133,Finance,Data Engineering,OpenAI,gpt-4o,Asia,2024-05-06 05:22:00,75,698,773,0.0145,1213,success,coding
6098,111,IT,Data Engineering,Meta,llama-3-8b,EU,2024-10-14 04:52:00,1234,409,1643,0.0677,468,success,chat
6099,386,IT,Product,Google,gemini-pro,US,2024-10-22 21:09:00,1150,238,1388,0.0413,1693,success,coding
6100,222,Operations,Data Engineering,Anthropic,claude-3-haiku,EU,2024-06-13 21:43:00,74,575,649,0.0209,3021,success,coding
6101,433,Sales,Analytics,Anthropic,claude-3-opus,US,2024-04-13 16:51:00,1110,904,2014,0.0608,1446,success,coding
6102,147,HR,Data Engineering,Anthropic,claude-3-opus,Asia,2024-07-03 03:07:00,267,140,407,0.0143,807,success,analysis
6103,478,HR,Research,Anthropic,claude-3-haiku,Asia,2024-08-15 18:36:00,1417,581,1998,0.0275,3011,success,analysis
6104,460,HR,Research,Google,gemini-flash,US,2024-09-02 00:29:00,1264,485,1749,0.0624,1160,success,search
6105,449,Finance,Analytics,Meta,llama-3-70b,Asia,2024-02-05 05:47:00,1290,168,1458,0.0249,2827,success,coding
6106,327,Operations,Support,OpenAI,gpt-4o,Asia,2024-04-29 01:43:00,1337,628,1965,0.0823,110,success,chat
6107,106,Operations,Data Engineering,OpenAI,gpt-4o,US,2024-06-28 04:49:00,1423,408,1831,0.0281,1264,success,chat
6108,205,Marketing,Research,Anthropic,claude-3-haiku,Asia,2024-11-06 10:25:00,814,78,892,0.0336,590,success,search
6109,480,Marketing,Analytics,Anthropic,claude-3-opus,Asia,2024-05-17 00:02:00,1482,436,1918,0.0744,1384,success,coding
6110,407,Finance,Research,OpenAI,gpt-4o-mini,US,2024-08-16 02:37:00,272,298,570,0.0208,1000,error,analysis
6111,54,Sales,Research,Anthropic,claude-3-haiku,Asia,2024-11-04 03:10:00,367,414,781,0.0226,3390,success,summarization
6112,386,Operations,Support,Anthropic,claude-3-opus,EU,2024-05-23 16:54:00,1273,672,1945,0.0374,1814,success,search
6113,259,Finance,Research,Google,gemini-pro,EU,2024-08-14 06:06:00,354,871,1225,0.0346,1847,error,search
6114,64,Marketing,Data Engineering,Google,gemini-pro,EU,2024-11-22 00:57:00,1453,192,1645,0.0614,3079,success,chat
6115,181,Marketing,Product,Anthropic,claude-3-haiku,Asia,2024-09-22 01:20:00,579,63,642,0.0291,422,success,coding
6116,245,IT,Research,OpenAI,gpt-3.5-turbo,US,2024-08-11 11:49:00,396,750,1146,0.0244,3417,success,analysis
6117,197,Operations,Product,OpenAI,gpt-3.5-turbo,US,2024-09-25 09:47:00,727,944,1671,0.0679,232,success,summarization
6118,185,HR,Product,Google,gemini-pro,EU,2024-07-23 22:34:00,959,78,1037,0.0427,1991,success,chat
6119,249,Finance,Analytics,Anthropic,claude-3-opus,US,2024-07-23 05:09:00,1177,242,1419,0.0628,3003,success,search
6120,363,Operations,Support,Anthropic,claude-3-haiku,EU,2024-02-25 10:24:00,728,924,1652,0.0452,2571,success,analysis
6121,394,HR,Support,Google,gemini-pro,EU,2024-07-09 21:23:00,1070,343,1413,0.0705,3338,error,chat
6122,254,Operations,Product,Google,gemini-flash,US,2024-11-03 21:35:00,819,1116,1935,0.0772,3187,success,search
6123,478,Operations,Data Engineering,OpenAI,gpt-4o-mini,US,2024-07-25 14:27:00,392,375,767,0.0362,2380,success,coding
6124,326,Marketing,Support,Anthropic,claude-3-haiku,Asia,2024-12-03 06:58:00,625,445,1070,0.0395,3144,success,analysis
6125,210,Sales,Research,Meta,llama-3-70b,US,2024-04-10 21:26:00,793,940,1733,0.0439,1985,success,search
6126,64,HR,Research,Meta,llama-3-70b,EU,2024-02-26 20:32:00,125,276,401,0.0072,2460,success,chat
6127,214,IT,Data Engineering,Google,gemini-pro,US,2024-03-20 02:47:00,392,744,1136,0.0525,1083,success,summarization
6128,412,Operations,Research,OpenAI,gpt-3.5-turbo,Asia,2024-04-23 06:09:00,681,428,1109,0.0139,2861,success,summarization
6129,477,Marketing,Support,Meta,llama-3-70b,US,2024-10-02 16:14:00,341,83,424,0.0129,3130,success,chat
6130,398,Sales,Research,Meta,llama-3-70b,EU,2024-01-12 23:01:00,71,1082,1153,0.0252,2307,success,coding
6131,343,Operations,Analytics,Meta,llama-3-8b,US,2024-06-02 10:19:00,579,130,709,0.0095,3344,success,coding
6132,125,HR,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-01-11 23:45:00,628,819,1447,0.0273,2992,success,coding
6133,173,Sales,Analytics,Meta,llama-3-70b,US,2024-06-01 07:29:00,939,698,1637,0.0502,602,success,chat
6134,401,IT,Support,Google,gemini-pro,US,2024-09-24 17:51:00,936,149,1085,0.0151,1509,success,chat
6135,261,Finance,Data Engineering,Meta,llama-3-8b,EU,2024-10-07 00:42:00,925,887,1812,0.0524,3490,success,chat
6136,447,Sales,Support,Meta,llama-3-8b,US,2024-07-29 15:37:00,1354,1177,2531,0.0656,2240,success,search
6137,319,Marketing,Data Engineering,Google,gemini-pro,Asia,2024-09-14 09:40:00,872,157,1029,0.0182,266,success,search
6138,101,Sales,Support,Anthropic,claude-3-haiku,Asia,2024-09-04 15:46:00,285,1085,1370,0.0415,2804,error,analysis
6139,137,Operations,Data Engineering,Anthropic,claude-3-opus,US,2024-05-24 14:22:00,304,1002,1306,0.0592,3227,success,search
6140,175,Marketing,Data Engineering,OpenAI,gpt-3.5-turbo,Asia,2024-07-31 22:14:00,155,221,376,0.0039,1667,success,chat
6141,216,IT,Research,Anthropic,claude-3-opus,EU,2024-08-20 13:36:00,684,114,798,0.0387,827,success,coding
6142,70,Marketing,Support,Anthropic,claude-3-haiku,US,2024-11-21 16:17:00,1087,1090,2177,0.0238,1699,success,search
6143,74,HR,Analytics,Meta,llama-3-8b,Asia,2024-04-06 05:37:00,203,794,997,0.0299,2119,success,analysis
6144,62,HR,Support,OpenAI,gpt-4o-mini,US,2024-02-04 05:18:00,620,178,798,0.0373,2791,success,search
6145,72,Finance,Data Engineering,Anthropic,claude-3-haiku,US,2024-07-02 01:27:00,1461,803,2264,0.0609,1971,success,chat
6146,434,Finance,Data Engineering,Anthropic,claude-3-haiku,US,2024-07-04 23:26:00,577,474,1051,0.0495,1206,success,chat
6147,70,Operations,Product,Meta,llama-3-70b,US,2024-12-18 06:46:00,66,398,464,0.0123,3055,success,search
6148,21,Operations,Data Engineering,OpenAI,gpt-3.5-turbo,Asia,2024-02-19 04:49:00,632,284,916,0.0423,660,success,analysis
6149,32,Finance,Product,Google,gemini-pro,EU,2024-02-22 10:32:00,1465,349,1814,0.0756,1537,success,search
6150,173,Finance,Product,Anthropic,claude-3-haiku,US,2024-10-29 06:33:00,764,783,1547,0.0434,2975,error,summarization
6151,256,IT,Analytics,Anthropic,claude-3-haiku,US,2024-06-09 02:35:00,1252,965,2217,0.0368,806,success,search
6152,155,IT,Research,Meta,llama-3-70b,EU,2024-06-29 13:30:00,1025,812,1837,0.0514,2810,success,analysis
6153,165,Finance,Analytics,OpenAI,gpt-3.5-turbo,Asia,2024-02-28 07:02:00,408,789,1197,0.0412,2574,success,summarization
6154,177,Marketing,Research,Google,gemini-pro,US,2024-02-13 06:21:00,537,242,779,0.0264,2304,error,analysis
6155,133,Marketing,Product,Anthropic,claude-3-haiku,EU,2024-06-02 11:54:00,1148,464,1612,0.0525,2989,success,chat
6156,17,IT,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-03-11 05:06:00,361,156,517,0.0145,324,success,coding
6157,475,Finance,Support,Anthropic,claude-3-haiku,US,2024-10-05 03:40:00,546,502,1048,0.046,1260,success,chat
6158,16,IT,Analytics,Meta,llama-3-8b,US,2024-02-14 15:24:00,266,225,491,0.0174,2866,success,summarization
6159,119,Operations,Support,Anthropic,claude-3-haiku,EU,2024-04-29 19:12:00,449,619,1068,0.0147,3106,success,search
6160,179,Marketing,Data Engineering,OpenAI,gpt-4o-mini,US,2024-04-27 04:38:00,1498,865,2363,0.0864,1772,success,summarization
6161,54,Operations,Research,OpenAI,gpt-3.5-turbo,EU,2024-02-03 20:25:00,994,431,1425,0.0198,3030,success,search
6162,105,Marketing,Product,OpenAI,gpt-3.5-turbo,US,2024-07-16 15:28:00,1152,453,1605,0.0463,1229,success,summarization
6163,354,Operations,Research,Anthropic,claude-3-haiku,Asia,2024-09-22 12:53:00,1376,659,2035,0.0481,2295,success,summarization
6164,389,Finance,Support,Anthropic,claude-3-opus,EU,2024-07-22 12:42:00,199,845,1044,0.0249,2163,success,chat
6165,461,Marketing,Data Engineering,Anthropic,claude-3-opus,Asia,2024-06-07 08:07:00,242,752,994,0.0143,1184,success,search
6166,431,Sales,Product,Anthropic,claude-3-haiku,EU,2024-01-04 05:55:00,1000,565,1565,0.0213,2542,success,analysis
6167,396,Finance,Support,Meta,llama-3-8b,EU,2024-07-11 01:09:00,307,82,389,0.009,2348,success,analysis
6168,88,IT,Analytics,Google,gemini-pro,US,2024-12-07 05:34:00,427,705,1132,0.0561,1022,success,summarization
6169,190,HR,Product,Meta,llama-3-8b,EU,2024-11-12 03:36:00,447,896,1343,0.0203,660,success,search
6170,128,IT,Support,Meta,llama-3-70b,Asia,2024-03-16 19:13:00,254,997,1251,0.0463,3471,success,analysis
6171,385,Operations,Support,Anthropic,claude-3-opus,US,2024-04-29 07:33:00,1043,730,1773,0.0422,812,success,chat
6172,274,Finance,Product,OpenAI,gpt-4o-mini,US,2024-02-08 13:02:00,686,833,1519,0.0447,956,success,analysis
6173,299,Sales,Data Engineering,Meta,llama-3-70b,Asia,2024-03-19 03:27:00,580,46,626,0.0298,569,success,analysis
6174,119,Sales,Analytics,Google,gemini-flash,EU,2024-02-13 17:55:00,1377,584,1961,0.0577,2725,success,coding
6175,330,Operations,Product,Anthropic,claude-3-haiku,EU,2024-04-07 05:45:00,870,613,1483,0.0568,2096,success,analysis
6176,32,Operations,Product,Anthropic,claude-3-opus,Asia,2024-03-09 23:55:00,377,759,1136,0.0547,2718,success,search
6177,118,IT,Support,Anthropic,claude-3-haiku,EU,2024-04-20 20:36:00,900,149,1049,0.0155,2661,success,chat
